# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.3846941731766651,2.5250647698330084,0.7223999840358207,0.4748320639975624,2.3081650390599906,6.000000000000015,0.010112908177686813,0.23712985079442273,1.3446981386604906,2.1298063194116943
 0.39214483399829797,2.542428039992473,0.7225469197983657,0.48485095373620274,2.352869003989788,6.000000000000044,0.009792448387582543,0.25299831529612954,1.3270550289070535,2.2195479986219984
 0.3995164911825949,2.559934955276807,0.7226980604728863,0.4946335484740028,2.39709894709557,6.000000000000045,0.00948747200425822,0.2693600622460633,1.3096662786898985,2.309784791656044
 0.4068126019499379,2.5775834710770233,0.7228533671573409,0.5041890187115782,2.440875611699628,5.999999999999985,0.009197053952173672,0.28621250793471004,1.2925536705122271,2.4004871007246233
 0.41403633717667193,2.5953715427841324,0.7230128009496882,0.5135260841937017,2.4842180230600324,6.000000000000031,0.008920338712142132,0.30355299116553514,1.2757348539931221,2.4916268258248615
 0.4211906117754707,2.6132971257891455,0.7231763229478865,0.5226530416544269,2.5271436706528245,5.999999999999954,0.008656529239039212,0.3213787736752195,1.259223947493544,2.5831772260546253
 0.4282781111178232,2.631358175483074,0.7233438942498941,0.531577790554162,2.56966866670694,6.000000000000031,0.008404884616703398,0.3396870405660617,1.2430320507334105,2.675112796078136
 0.4353013141064843,2.649552647256929,0.7235154759536698,0.5403078569678744,2.6118078846389063,5.999999999999968,0.00816471681052287,0.3584749007504832,1.227167683475278,2.767409155828248
 0.4422625133987939,2.6678784965017215,0.7236910291571718,0.5488504157776277,2.653575080392764,6.000000000000016,0.007935384187266118,0.3777393874075659,1.2116371638258847,2.860042951808409
 0.4491638331959314,2.6863336786084635,0.7238705149583587,0.5572123113232869,2.694982999175589,6.0,0.007716287838757904,0.3974774584515448,1.196444929286481,2.952991768593862
 0.45600724494383127,2.7049161489681657,0.7240538944551889,0.5654000766080812,2.736043469662988,5.999999999999984,0.007506870827098044,0.41768599701219167,1.1815938177641871,3.0462340493195916
 0.4627945812351545,2.7236238629718397,0.7242411287456207,0.5734199512089952,2.776767487410927,5.999999999999967,0.0073066112838082444,0.438361811927003,1.167085305189176,3.1397490241157087
 0.46952754815567843,2.742454776010497,0.7244321789276129,0.5812778979622635,2.817165288934071,6.000000000000033,0.00711502233822159,0.4595016382451214,1.1529197136244198,3.2335166455829505
 0.47620773628067126,2.761406843475148,0.7246270060991238,0.5889796185422875,2.857246417684028,6.000000000000033,0.00693164813222551,0.4811021377429113,1.1390963895765265,3.327517530519634
 0.48283663049561626,2.7804780207568047,0.7248255713581117,0.5965305680094161,2.897019782973698,5.999999999999983,0.006756063334907453,0.503159899451101,1.1256138587386448,3.4217329072192535
 0.48941561878976925,2.799666263246478,0.7250278358025352,0.603935968409794,2.936493712738616,6.000000000000017,0.006587867454341177,0.5256714401934145,1.112469958908302,3.516144567732202
 0.4959460001494874,2.8189695263351795,0.7252337605303528,0.6112008214926952,2.975676000896925,6.0,0.006426687955927652,0.5486332051366072,1.0996619561904168,3.6107348245687985
 0.5024289916602255,2.83838576541392,0.7254433066395228,0.6183299206193593,3.014573949961353,5.999999999999932,0.006272174037248786,0.572041568351813,1.0871866455944712,3.7054864713804063
 0.5088657349109499,2.857912935873711,0.7256564352280039,0.6253278619226672,3.0531944094656995,6.0,0.006123995066038521,0.5958928333871214,1.0750404363794464,3.8003827472101417
 0.5152573017819452,2.8775489931055644,0.7258731073937543,0.6321990547608104,3.0915438106916713,6.0,0.005981843907429583,0.6201832338512918,1.0632194291112156,3.895407303951938
 0.5216046996861722,2.89729189250049,0.7260932842347325,0.6389477315368843,3.1296281981170333,6.0,0.0058454288472013245,0.6449089340085069,1.0517194794032794,3.9905441767009933
 0.5279088763251522,2.9171395894495005,0.7263169268488971,0.6455779569096987,3.1674532579509127,5.99999999999993,0.005714475725544965,0.6700660293840829,1.040536254868657,4.085777756712071
 0.5341707240125151,2.937090039343607,0.7265439963342065,0.6520936364508653,3.20502434407509,5.9999999999999645,0.005588729611565518,0.6956505473810293,1.0296652845833252,4.181092766712438
 0.5403910836116612,2.9571411975738195,0.7267744537886193,0.6584985247877307,3.242346501669967,6.0,0.005467947236381849,0.7216584479073694,1.0191020003363769,4.276474238345617
 0.5465707481282353,2.9772910195311506,0.7270082603100936,0.664796233257979,3.279424488769411,5.9999999999999645,0.005351901750429144,0.7480856240141168,1.0088417747489227,4.371907491550552
 0.5527104659931652,2.997537460606611,0.7272453769965881,0.6709902371252926,3.3162627959589908,6.000000000000036,0.005240378229740936,0.7749279025438108,0.9988799514777662,4.467378115689249
 0.5588109440677619,3.0178784761912123,0.7274857649460612,0.677083882368437,3.3528656644065706,5.999999999999964,0.005133174145302486,0.8021810447895061,0.9892118737695634,4.5628719522706955
 0.5648728503986732,3.0383120216759654,0.7277293852564714,0.6830803920886532,3.389237102392039,6.000000000000073,0.0050300992541514504,0.8298407471641135,0.9798329076478471,4.658375079121696
 0.570896816747292,3.0588360524518823,0.7279761990257771,0.6889828725515932,3.4253809004837517,6.0,0.004930972291919356,0.857902641879987,0.9707384619789272,4.753873795880607
 0.5768834409154222,3.079448523909973,0.7282261673519368,0.6947943188890098,3.4613006454925332,6.000000000000037,0.004835624077083903,0.8863622976386468,0.9619240070019006,4.849354610692298
 0.5828332888865871,3.100147391441249,0.7284792513329089,0.7005176204904849,3.496999733319523,6.000000000000037,0.004743893565607518,0.9152152203305337,0.9533850880299476,4.944804228005608
 0.5887468968002297,3.120930610436723,0.7287354120666518,0.7061555660918076,3.5324813808013786,6.0,0.004655629053800725,0.944456853744681,0.9451173397797787,5.0402095373756355
 0.5946247727741992,3.1417961362874047,0.7289946106511243,0.7117108485958812,3.5677486366451956,6.0,0.004570686801345315,0.9740825802881932,0.9371164958294388,5.135557603183582
